repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2019-03-18,1,1
mbpol_openmm_plugin,2019-03-19,1,1
mbpol_openmm_plugin,2019-03-20,2,2
mbpol_openmm_plugin,2019-03-21,2,2
mbpol_openmm_plugin,2019-03-24,6,1
mbpol_openmm_plugin,2019-03-25,4,2
mbpol_openmm_plugin,2019-03-26,3,2
mbpol_openmm_plugin,2019-03-27,3,2
mbpol_openmm_plugin,2019-03-28,2,2
