repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-09-24,47,4
mbpol_openmm_plugin,2018-09-25,2,2
mbpol_openmm_plugin,2018-09-26,25,3
mbpol_openmm_plugin,2018-09-27,1,1
mbpol_openmm_plugin,2018-10-01,30,3
mbpol_openmm_plugin,2018-10-02,15,2
mbpol_openmm_plugin,2018-10-03,7,2
mbpol_openmm_plugin,2018-10-04,9,3
