repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-08-13,3,1
mbpol_openmm_plugin,2018-08-14,4,2
mbpol_openmm_plugin,2018-08-15,1,1
mbpol_openmm_plugin,2018-08-16,31,3
mbpol_openmm_plugin,2018-08-17,7,1
mbpol_openmm_plugin,2018-08-19,1,1
mbpol_openmm_plugin,2018-08-20,5,1
mbpol_openmm_plugin,2018-08-21,2,1
mbpol_openmm_plugin,2018-08-22,3,1
mbpol_openmm_plugin,2018-08-23,2,2
mbpol_openmm_plugin,2018-08-24,4,3
