repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-12-03,1,1
mbpol_openmm_plugin,2018-12-04,4,2
mbpol_openmm_plugin,2018-12-05,12,2
mbpol_openmm_plugin,2018-12-06,60,2
mbpol_openmm_plugin,2018-12-07,4,1
mbpol_openmm_plugin,2018-12-08,3,1
mbpol_openmm_plugin,2018-12-09,1,1
mbpol_openmm_plugin,2018-12-10,14,3
mbpol_openmm_plugin,2018-12-12,3,2
mbpol_openmm_plugin,2018-12-13,1,1
mbpol_openmm_plugin,2018-12-14,27,1
mbpol_openmm_plugin,2018-12-15,1,1
