repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-04-02,2,1
mbpol_openmm_plugin,2018-04-03,3,3
mbpol_openmm_plugin,2018-04-04,10,3
mbpol_openmm_plugin,2018-04-05,4,3
mbpol_openmm_plugin,2018-04-06,1,1
mbpol_openmm_plugin,2018-04-08,12,1
mbpol_openmm_plugin,2018-04-10,1,1
mbpol_openmm_plugin,2018-04-11,42,5
mbpol_openmm_plugin,2018-04-12,16,4
mbpol_openmm_plugin,2018-04-13,6,4
mbpol_openmm_plugin,2018-04-14,1,1
mbpol_openmm_plugin,2018-04-15,1,1
