repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-07-22,2,1
mbpol_openmm_plugin,2018-07-23,11,7
mbpol_openmm_plugin,2018-07-24,72,5
mbpol_openmm_plugin,2018-07-25,47,5
mbpol_openmm_plugin,2018-07-26,2,2
mbpol_openmm_plugin,2018-07-27,6,2
mbpol_openmm_plugin,2018-07-30,41,4
mbpol_openmm_plugin,2018-07-31,6,3
mbpol_openmm_plugin,2018-08-02,1,1
