repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-08-05,2,2
mbpol_openmm_plugin,2018-08-06,8,2
mbpol_openmm_plugin,2018-08-07,1,1
mbpol_openmm_plugin,2018-08-08,8,1
mbpol_openmm_plugin,2018-08-09,1,1
mbpol_openmm_plugin,2018-08-11,2,2
mbpol_openmm_plugin,2018-08-13,3,1
mbpol_openmm_plugin,2018-08-14,4,2
mbpol_openmm_plugin,2018-08-15,1,1
mbpol_openmm_plugin,2018-08-16,31,3
mbpol_openmm_plugin,2018-08-17,7,1
