repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-10-01,30,3
mbpol_openmm_plugin,2018-10-02,15,2
mbpol_openmm_plugin,2018-10-03,7,2
mbpol_openmm_plugin,2018-10-04,9,3
mbpol_openmm_plugin,2018-10-07,1,1
mbpol_openmm_plugin,2018-10-08,1,1
mbpol_openmm_plugin,2018-10-09,7,3
mbpol_openmm_plugin,2018-10-10,6,2
mbpol_openmm_plugin,2018-10-11,40,2
mbpol_openmm_plugin,2018-10-13,3,1
