repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-09-16,1,1
mbpol_openmm_plugin,2018-09-17,6,2
mbpol_openmm_plugin,2018-09-18,6,3
mbpol_openmm_plugin,2018-09-19,6,4
mbpol_openmm_plugin,2018-09-21,2,2
mbpol_openmm_plugin,2018-09-23,4,2
mbpol_openmm_plugin,2018-09-24,47,4
mbpol_openmm_plugin,2018-09-25,2,2
mbpol_openmm_plugin,2018-09-26,25,3
mbpol_openmm_plugin,2018-09-27,1,1
