repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-11-12,20,4
mbpol_openmm_plugin,2018-11-13,1,1
mbpol_openmm_plugin,2018-11-15,17,1
mbpol_openmm_plugin,2018-11-16,9,5
mbpol_openmm_plugin,2018-11-18,4,3
mbpol_openmm_plugin,2018-11-19,4,1
mbpol_openmm_plugin,2018-11-25,23,1
