repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2018-09-11,5,3
mbpol_openmm_plugin,2018-09-12,3,1
mbpol_openmm_plugin,2018-09-13,3,2
mbpol_openmm_plugin,2018-09-14,1,1
mbpol_openmm_plugin,2018-09-15,1,1
mbpol_openmm_plugin,2018-09-16,1,1
mbpol_openmm_plugin,2018-09-17,6,2
mbpol_openmm_plugin,2018-09-18,6,3
mbpol_openmm_plugin,2018-09-19,6,4
mbpol_openmm_plugin,2018-09-21,2,2
mbpol_openmm_plugin,2018-09-23,4,2
