repository_name,date,views,unique_visitors/cloners
mbpol_openmm_plugin,2019-03-24,6,1
mbpol_openmm_plugin,2019-03-25,4,2
mbpol_openmm_plugin,2019-03-26,3,2
mbpol_openmm_plugin,2019-03-27,3,2
mbpol_openmm_plugin,2019-03-28,2,2
mbpol_openmm_plugin,2019-04-01,1,1
mbpol_openmm_plugin,2019-04-03,7,1
mbpol_openmm_plugin,2019-04-04,8,1
mbpol_openmm_plugin,2019-04-05,2,1
mbpol_openmm_plugin,2019-04-06,1,1
